Month,Day ,Year,Value
9,17,1808,-30.5657229883718
3,19,1957,97.8027339338342
6,1,1995,54.4263405708842
2,14,1978,215.720573350863
12,25,2010,143.420451994037
2,5,1921,-177.451905427191
5,11,1972,121.481266593551
10,17,1999,-228.484135427384
2,2,1837,-66.9179683280008
12,25,1925,24.8455763547695
2,28,1909,20.5685276407954
11,13,1816,-73.6566287202223
8,10,1831,109.964706130139
12,1,1985,-80.4924610471172
8,7,1860,3.93521808985596
4,1,1943,47.5202064108789
11,21,1837,-52.7841938192218
11,11,1895,40.1529379140568
3,16,1933,-17.1325049253044
2,27,1994,60.5656249704152
11,27,1812,-93.1800874787899
3,25,1964,-87.9694410027977
7,14,1892,-1.24982601489178
6,10,1811,-159.820497930203
3,16,1934,-102.668840661809
8,11,1908,36.8149951307817
2,2,1923,-10.6382288796906
6,4,1873,-162.104793699176
6,15,1826,-111.66571918031
11,14,1856,133.409065898068
4,23,2014,88.3821772409392
8,8,1888,161.562213123262
2,26,1995,-34.2200704280485
4,20,1813,-60.6379458294362
7,7,1998,3.64219434973763
6,24,1844,-65.0269020511618
4,19,1936,136.284483342251
12,19,1903,205.683906478413
1,2,1981,6.84436926325429
3,28,1844,-80.7266388248749
9,22,1999,160.429843145623
8,16,1814,-49.2717798353586
4,10,1868,60.5860286175597
9,19,1953,-17.129435667542
10,16,1865,-42.5900040248888
4,18,1899,-64.9904304032739
1,19,1875,-100.159161205257
12,11,1975,164.650873701633
12,21,1863,86.5251446895318
1,14,1810,37.6088110230514
6,26,2002,24.7110407373251
12,14,1807,14.4968247300808
12,19,1856,7.60106138175876
10,28,1960,-155.145135185574
6,17,1896,93.4399404077391
10,23,1818,-218.739797628296
2,26,1937,29.2522824496308
8,10,1979,34.8679645659913
3,25,1891,-19.6927876042686
11,17,1970,-31.7899526502132
3,15,1806,-8.23075158513806
8,10,1835,-120.974663442295
12,13,1873,131.183315714119
8,22,1925,-76.1469925817377
3,4,2014,28.0579900366934
5,12,1877,-80.4405719930763
5,15,2006,-102.962079360748
12,27,1899,74.7564839222061
12,8,2003,59.0393556906401
9,22,1908,75.2793182434791
3,27,1907,-50.484306353474
6,25,1903,-152.862622809429
2,2,1977,67.568104516581
5,5,2017,9.19549338275922
2,13,1985,-35.8174575043145
11,25,1818,-160.361408035938
4,25,1867,-16.0785744161206
2,10,1991,-32.5978655572276
6,2,1840,62.8444946852202
4,7,1908,-130.408645171004
5,15,1991,94.7844519662459
1,17,1827,-71.0183564137293
9,27,1930,25.8769519364263
1,17,1889,-47.4450729088764
10,10,1933,179.828620023065
4,2,1938,152.767654252579
7,22,1978,162.224246066462
1,12,1822,-38.8021026919453
11,28,1996,113.980185226893
8,1,1869,144.426495972084
6,24,1973,55.486595419251
6,20,2001,34.0547328473792
4,13,1885,24.5673250979506
6,10,1916,-218.848964935399
10,6,1865,104.341228835376
8,9,1820,-116.153233090395
2,18,1927,-29.7326407962669
5,2,1837,18.9931803112494
8,8,1860,1.41273573146688
4,11,1851,-133.889141669624
10,17,2017,72.4735176934782
7,27,1927,78.2020252494992
1,10,1829,171.07349947691
5,12,1946,-177.048346934849
7,12,2016,132.982474824351
2,11,1931,-10.0326057742471
4,18,1904,-69.4001166429949
2,7,1967,-147.13758804587
6,20,1898,-141.161693710594
4,17,1814,-29.393766463281
7,21,1805,45.9149791907747
6,5,1822,73.9555609484227
12,19,1912,121.911670604527
1,26,1918,-84.8476247450143
1,21,1814,35.8734728146454
10,15,1814,-74.6653108163465
1,12,2006,29.0299994020895
8,23,1850,-20.6906225938455
7,23,1805,-146.667437510367
10,18,1902,-135.828856907987
2,1,1923,56.0798515833406
11,11,1834,-13.8029398356265
1,15,1876,109.820512431221
1,16,1994,131.653251312286
5,5,1855,41.7714866343839
9,16,1842,22.9381172968861
3,11,1885,-1.56321424542986
11,17,1951,-90.8998258647004
9,15,1980,-33.0685881414157
1,15,1873,151.076953568894
4,9,1966,-46.0724222839991
5,17,1815,33.2106457164615
12,5,1800,-32.2816294840648
11,27,1816,-191.997737374475
6,10,1937,-119.567633444271
1,24,1874,1.31230361598552
1,3,1873,123.336004193703
4,26,1961,137.266014205768
9,5,1821,96.2466875635441
2,10,1826,97.3407672142587
8,6,1999,-124.275952351151
7,21,1983,-70.0744302214502
1,20,1939,-9.73520332110115
2,12,1938,-67.6506766426186
1,11,1893,-74.9267159145486
9,10,2008,-83.277180942032
10,23,1816,115.098530960541
8,4,1878,63.2121913533508
3,12,1852,151.406520661573
9,15,1965,3.76217721905013
9,15,1896,137.057883993898
4,1,1804,18.8648867238808
2,26,1839,32.1447521496652
8,6,1813,-195.514415988464
1,20,1811,-104.935758009606
7,11,1978,-98.6896705194035
8,18,1975,60.5133332558606
12,24,1939,-4.9949356795126
8,16,1909,-32.9290025314262
11,23,1933,0.588063178547849
10,19,1952,-56.1336902016204
9,8,1930,178.896256419815
1,8,1923,-97.2892933102235
5,27,1879,80.5426110263654
10,20,1840,97.9079932566975
5,11,1872,80.6390020248463
4,26,1825,69.7619136227516
6,23,1999,68.0475991663133
9,16,1801,24.2255039856906
1,26,1902,-52.9102581356503
8,24,1981,-8.55963214695984
7,12,1858,-63.9095547005012
4,13,1865,-35.6039533206958
1,6,1888,-63.1947894984508
7,2,2002,76.2168402260195
8,21,1968,7.37185251659359
12,9,1907,78.3315731258227
12,27,1963,-70.5099104174898
7,11,1825,204.824385791148
2,7,2019,-43.8557124159133
11,1,1892,134.349266237519
10,16,1959,51.0084485430051
8,15,1880,-12.694889546102
9,25,1942,89.175533261265
2,21,1912,-38.4190869294564
8,16,1933,86.8434876889988
10,3,1919,-0.674729976992505
2,10,1830,120.20501394208
9,5,1974,-151.70965897496
7,6,1946,194.099708412455
5,1,1923,-14.248348677027
1,12,1978,186.131778184982
2,23,1994,5.0737362804303
7,9,1876,-146.097496247447
11,6,1819,-2.04611267556642
12,4,1980,21.436869317906
10,19,1886,48.7005613231337
4,13,1894,-135.763725823531
11,2,1969,-156.686424764022
11,14,1915,213.723701561253
4,15,1847,-76.3305146974168
9,28,1977,-83.1049510650174
5,8,1890,-46.5677386810766
12,8,1971,74.2680733545034
5,17,1874,105.985691157887
8,4,1836,-84.2853600812234
2,19,1923,175.002541071259
12,28,1833,-97.019288643942
1,12,1853,-124.774246640286
12,9,1855,-9.50555959495293
10,27,1940,99.8358006847503
7,14,1845,-71.5867123343209
5,2,1921,-54.2825013989807
3,6,1923,-220.012733276916
3,2,1889,-149.819115394491
7,6,1807,138.957175642564
11,17,1973,127.75070541522
9,17,1970,-170.426592900605
11,15,2012,40.044310436998
7,24,1893,-17.4853821776083
11,6,1838,41.3862568636092
5,24,1848,57.2812622029484
6,20,1918,84.5666780926825
11,21,1901,-234.152662360137
9,10,1842,-4.45403900296365
3,25,1850,-116.608230018127
3,1,1818,-71.5892658887019
11,23,1944,-155.349373196701
9,8,1826,46.4246211807166
6,10,1858,10.5876279399862
11,14,1988,44.1175073505291
2,16,1804,-133.597308624262
10,14,1817,65.7595528178062
8,22,1990,-16.669001561432
4,27,1850,-85.5805752664727
5,11,1850,93.8290570092729
4,3,1887,-62.4322505025344
3,14,2003,-214.985719571199
4,24,1848,13.68139828149
4,13,1992,-85.9236136514783
10,1,1810,-108.020695664918
12,20,1910,-171.242511184964
12,20,1834,-128.031756777206
9,16,1881,5.40978244758058
6,24,1960,5.84370697702407
10,23,1818,-57.2240716317825
9,28,1901,-117.758658908013
3,21,1925,-173.232913111036
5,5,1930,-68.9745493442267
3,12,1819,-52.3528050599569
5,14,1962,60.9408366584858
12,9,1893,-25.9230881765998
11,8,1926,66.370884733961
1,24,1924,-227.634706974585
8,16,1996,16.2551055016366
6,13,1950,34.260349650197
10,1,1994,180.471505514853
6,2,1918,75.0340554122238
5,9,1819,54.6023180112648
6,19,1861,212.454830870429
7,15,2007,79.0834448877827
3,8,1889,37.4754099794534
2,27,1878,-26.0976118150463
2,18,2001,242.511619891305
10,23,1839,79.7478548147972
2,15,2010,59.7406074647144
4,10,1902,-34.7334107533764
1,26,1941,56.4435381858161
12,13,1985,56.417058062678
1,24,1912,-14.0905687169605
9,5,1832,6.34238081583721
7,1,1948,46.0264586312818
8,5,1986,27.0555974905204
12,12,1853,65.8511187991775
10,18,1982,92.3634232847032
5,2,1816,-42.3125194574318
9,13,1870,-148.520671559711
7,5,1960,114.604235889955
1,24,1833,-20.6007773790087
6,28,1828,-31.6833195754289
6,24,1867,-74.4195094203878
3,15,1940,-96.0257205252598
6,14,1945,-171.795031768441
2,2,1837,-31.748101442746
11,27,1874,-140.768477115902
3,1,2013,-67.5307947166088
12,18,1891,143.409889924541
8,18,1932,-164.297273789257
12,22,1951,-82.0580785473786
6,8,1816,-56.2138734076715
7,24,1948,-114.569219352221
9,16,1815,-127.574881003278
9,11,1915,-170.18214811954
2,12,1817,19.0085323006074
5,19,1814,43.5065852786705
2,13,1959,151.798889861585
11,11,1825,-10.0681675509079
4,16,2012,23.928754770401
8,11,1951,225.505392707164
5,18,1863,-113.201147351712
4,1,1891,34.4235938454658
5,10,1986,-85.7653862737682
6,14,1860,-1.81567092967241
4,26,1947,-145.93001156039
3,2,1976,25.8987652770719
12,20,2011,-136.168496679189
9,11,1899,72.4780174161687
9,28,1930,37.7852785010112
1,18,1812,-35.9047847347312
8,22,1944,17.3050235139727
3,16,1837,39.3574260601224
7,3,1844,319.794861553546
2,25,1953,98.257127730543
12,5,1980,51.9678748852516
4,26,2019,-30.7187721236349
10,13,2020,-134.943925065908
3,17,1953,60.4989125577784
4,22,1919,-18.6749281970733
11,25,1804,-47.4766791572171
9,4,1960,-192.627737483363
2,8,1949,61.2037689214151
2,23,1801,146.504424359834
10,6,2008,11.1674043932569
7,17,1910,-25.4012626273718
2,10,1965,-43.171387065485
5,15,1960,-16.2125149103099
5,18,2014,-83.3563065864378
12,9,1878,1.69925798078473
8,24,1851,49.1565330346075
4,6,1871,22.5897363408731
6,9,1987,58.7720933490829
8,16,1917,-27.4097936848921
10,10,1975,-155.227437229208
9,15,1997,28.1478332998583
12,22,1828,18.5158167807859
11,27,2002,23.8329204977833
6,7,1884,200.781244840277
12,20,1904,170.364291772703
2,8,1873,39.7713453507075
6,2,1815,-58.418843313484
1,5,1908,27.3721601803168
9,24,1838,-71.7614436993772
10,17,1904,227.106678512561
10,18,1964,71.6208543649806
10,18,1860,-171.387709984653
1,28,1924,112.585127909368
5,7,2004,-39.6767757679973
2,18,1814,8.53718690032131
7,24,1947,-19.3532517086247
1,24,1839,-71.3643315278629
11,11,2004,47.6171403393113
6,24,1871,-30.1187670676119
10,16,2018,-99.7459954476263
11,11,1965,-84.8864104169117
3,24,1800,34.8620619522716
1,8,1800,-96.4391546195717
8,18,1906,129.148951732707
1,9,1891,12.4884471456214
7,16,1814,139.722275846498
9,10,2010,-74.9405117901707
8,8,1927,123.90823995897
12,28,1863,19.3286907622305
7,12,1813,131.607938391423
12,27,1855,-10.6832181407419
10,18,1844,-22.6241019108062
12,5,1842,53.305877345609
11,22,2001,54.6762340102689
9,2,1910,203.155279486478
3,10,1865,27.7687599915342
1,6,1880,18.6879918922856
6,4,1946,10.9064774538704
9,15,1956,-176.149862994902
1,15,1966,-40.1292181692818
9,22,1841,55.2101489711211
11,7,1843,152.433789674288
8,25,1988,27.5324835382094
9,19,1925,-295.228344855726
8,1,1933,-72.2290902229824
12,14,1991,-32.0315540447501
2,7,1893,36.738246939382
11,16,1987,-88.1604999837371
10,14,1832,-6.39616391988275
11,4,1962,270.022975083109
8,20,1821,67.6817511065096
6,25,1895,-123.942992602765
11,26,1835,-39.2481466979879
4,22,1902,-73.4549381614148
5,10,1862,-215.467026522217
9,23,2009,-115.612335188021
10,15,1858,55.234257208915
3,17,1856,-101.28158560564
5,8,1964,-114.788489159348
2,3,1854,82.952963647031
6,13,1952,-58.6661463739379
7,24,1891,81.2322031112957
8,11,1992,29.3482181475027
4,10,1863,106.667218481322
4,20,1957,138.712276074906
2,4,1908,30.8133704315132
3,17,1865,-278.246915592086
5,1,2000,52.3666134879016
6,1,1856,144.37350070882
8,22,1829,-1.64251936138361
10,17,1997,118.071375660797
8,4,1979,126.44982488215
8,14,1852,131.868880820215
4,17,1879,8.87651142195187
4,13,1805,98.2298072376812
5,5,1867,-32.47412899581
6,19,1979,138.443369473761
8,28,1840,-95.63136132069
9,13,1812,-77.7770816265539
12,6,1930,-173.08612551896
3,9,1969,27.1246229469034
2,11,1838,-67.356338899892
11,18,1824,45.8605446485315
2,20,1902,-230.672159182485
4,6,1886,33.0605628329167
6,3,1869,109.036666727793
9,22,2019,-30.6673147420963
6,18,2013,-198.38660366476
9,26,1973,-155.34816832961
6,2,1857,81.739302362484
11,16,1851,357.3573383958
12,23,1926,61.9629562118423
12,16,1982,12.9465749242148
9,1,1918,3.84845339670011
11,23,1936,-43.5061257217223
9,19,1902,33.4660056561353
5,20,1888,-102.328365916564
4,4,1935,115.214250420346
5,15,1850,-17.3398491715466
2,22,2013,-10.7689446970779
6,21,1914,92.1067595432071
11,19,1813,167.718847614011
12,20,1979,-5.49780965617
7,5,1883,-163.201036330326
7,6,1969,110.216813088055
1,21,1954,-55.4844982906211
5,28,1886,-233.468011268394
9,20,1923,-129.749950745885
4,23,1844,65.8525069308397
4,10,1845,37.2652040050166
7,8,1978,-64.2161579023599
3,4,1824,56.0179742484646
2,28,1980,24.7942115192175
11,12,1802,55.5615827428928
6,26,1826,-72.3369075793734
12,28,1978,120.034439982835
12,8,1846,-98.457897810508
8,11,1878,125.10472874077
8,18,2013,1.62567599754741
9,1,1893,211.094755124932
7,26,1961,-34.272476702839
7,6,1917,-192.924243896695
10,5,1832,68.6668525881686
6,15,2017,-106.245059681112
2,20,1964,-123.130072071928
1,15,1936,-28.2257117437872
10,11,1841,8.49619336470764
4,2,1973,-208.913259130483
1,24,2015,61.083335759323
9,4,1855,-74.0340220585074
5,28,2017,7.54001744528592
11,2,1812,261.699726185986
7,13,1905,182.683425169318
12,26,1994,-146.277070583436
2,10,1891,27.0218104767088
6,28,1876,-90.5250411686442
5,26,1879,39.9961903821181
5,2,1907,-55.7107495924041
1,11,2004,39.8487039732912
5,18,1911,-38.9118925421037
11,10,1857,33.1028692241703
8,12,1845,-161.902148969677
6,7,2000,-43.2729957515327
5,9,1957,265.0004506603
8,25,1851,34.8099656528981
6,23,1983,31.9545513114949
7,6,1988,112.619922501654
4,21,1859,-79.2494789410068
8,4,1999,87.4529502906919
2,22,1920,132.062484512958
7,20,1808,-123.186526732631
10,10,1920,-133.376784010163
6,2,1809,115.5068035151
12,22,1947,-18.3361611574051
10,20,1859,-42.9297212700681
2,6,1844,15.6203899950164
8,6,1867,64.8062544071368
11,26,1897,-98.3025206452986
11,4,1940,-213.765660362493
5,9,1873,-195.800515650303
10,7,1908,-71.3433165688303
5,28,1832,108.651198535873
6,7,1800,68.5204986424266
4,26,1974,-56.1746190902256
11,12,1965,149.046450792621
6,14,1924,-236.117097549988
5,27,1829,60.0083760091877
1,20,1980,-97.5707760664903
10,11,1805,7.11288524066789
10,5,1893,106.048080636026
4,10,1845,-124.081604007962
11,13,1808,-77.8146600222338
2,28,1812,89.8905676042776
8,18,1928,22.5443110679467
12,26,1804,-67.9957850752412
5,10,1929,52.0311681129994
1,14,2012,-120.149180621508
11,2,2020,117.322633678136
9,8,1905,68.4251163177532
10,23,1999,-65.6054914990693
11,19,1828,16.5204355493349
9,25,2012,-24.655781973984
1,18,1886,-102.130441775243
12,2,1904,-3.51909501455447
5,15,1984,50.1849916429408
1,8,1861,-290.309826659663
4,1,1993,-52.4238240864071
10,13,1842,-38.5898197137231
8,12,1833,-105.449313319032
4,2,1907,-35.181582241614
4,27,1945,-8.55154527883575
7,20,1925,54.8079978776643
4,1,1896,72.1616638138776
5,5,1907,118.955703192443
10,5,1872,133.397179202025
5,18,1876,86.7599774751051
5,1,1984,136.214606731164
5,26,1801,-74.9252850062597
10,9,1933,-41.2394449212297
4,20,1993,142.723094363581
7,2,1929,-23.7083399369772
2,3,1815,68.9508235353064
9,20,2018,-123.799755910243
4,14,1859,-132.171550225946
4,24,2018,85.0110934334956
11,23,1923,224.315931285938
8,26,1851,49.5323251382706
7,8,1883,181.2366468829
6,1,1988,51.9029833536038
6,23,1861,44.7394460022183
12,15,1970,115.804843806063
1,1,1978,215.768970582134
12,5,1941,-173.551724286353
9,11,1900,-149.888611898501
7,3,1983,145.573202518597
3,21,1981,-72.4984212706194
5,17,1876,-2.68451500501795
12,27,1962,156.787615410528
2,4,1869,-22.2099351442843
5,4,1986,16.5173769297869
8,17,1976,-216.113108458047
8,20,1963,-77.8510495232751
4,9,1832,20.1484825026102
6,12,1929,-179.854686613921
3,16,1906,-80.3050214659437
12,20,1874,-27.766921534426
6,21,1913,-30.111519822234
10,4,1997,45.4805918011904
3,20,1947,-36.8324317622857
8,1,1981,44.1413464095658
11,12,1806,-8.86605652813856
1,20,1849,225.970358642361
9,26,1930,-77.2452614363754
1,4,1885,69.4918342962007
8,19,1839,22.7094472592587
12,22,1962,-38.837619406035
5,1,2004,186.377126646383
6,5,1857,-158.87870919139
1,7,1827,-72.8706952618924
1,14,1932,176.335883311319
9,19,1898,-168.34392224225
1,26,1954,-36.437589275731
3,10,1817,100.174301042998
7,16,2015,-59.8980077265636
8,10,1936,36.3007132912468
7,11,1896,-127.779906300874
3,14,1893,-44.3533349275114
4,8,1980,99.6398311662621
3,3,1840,-87.276191281102
3,13,1972,-97.0809686317724
12,26,1842,-141.095874629853
9,15,1971,97.6463408400526
6,13,1872,67.4073849734952
2,3,1937,-282.906464057996
12,14,1945,-94.8944005395294
12,20,1838,-135.628635717931
2,23,1911,34.236143729598
5,22,1962,194.985248342185
10,11,2014,160.185049256891
5,4,1977,38.2787615633678
6,21,1838,-101.11422370435
1,26,1968,-3.10191562874008
6,25,1856,-99.2318141205694
12,9,1868,-85.2725392288192
11,6,1888,73.9112524334648
8,22,1971,-73.1098909639359
1,9,1940,-28.6311109023739
12,18,1977,154.261121172808
11,16,1999,-217.26357278675
9,26,1885,117.760774440826
7,8,1902,-5.7824934147446
4,7,1935,124.382166635075
2,4,1949,54.0352360177293
11,6,1808,95.5937508911669
11,11,1811,-96.7678596848368
10,12,1867,-225.026987252711
4,25,1981,-56.869894705144
8,17,1814,-70.0614071718639
3,20,1840,17.2997018961308
3,27,1972,-93.5406598386952
11,16,1829,6.19863009009772
2,18,1828,-37.6215396023645
4,17,1882,-117.986509312213
12,17,1949,-194.028518252285
9,24,2010,107.737306284736
9,23,1885,86.3441441960426
9,23,1842,24.9692221455822
11,21,1827,-203.885705996057
12,4,1985,-44.4303663926201
6,12,1864,20.9409355609729
1,20,1924,5.81387087267308
5,11,1866,-14.8617647366805
5,17,1929,62.7901947525278
8,15,1896,-157.806725779066
8,6,1989,182.003703619561
7,27,1970,51.3061151952319
10,28,1944,101.77815226386
4,20,1986,93.4526542960909
3,16,1838,-73.4225259775247
5,21,1800,22.9696583358294
5,7,1946,-62.7073107719628
6,7,1848,-61.8502916083255
8,27,1992,49.4846835922399
5,26,1889,122.88565985617
1,18,1983,-181.338367729635
5,6,1994,-54.8655072428367
6,7,2005,24.6142974770775
12,14,1936,108.202559429111
11,18,1972,-91.632300459208
4,16,1880,-62.458692858857
4,7,1982,-148.998396316087
3,8,1936,217.789771503341
11,6,1938,-93.6166442885103
10,28,2003,-139.598865883317
12,15,1867,14.5342967929402
1,22,1910,-116.296822956944
2,22,1884,291.243029507532
12,18,2006,235.61899991568
6,7,1912,45.1524170142146
9,23,1999,44.699073914392
4,27,1979,-102.646883585212
9,22,1884,-120.669590676916
12,22,1842,-269.229098282209
1,27,1959,123.503272843829
11,13,2009,49.6638118255905
11,22,1973,-52.1921084092022
2,6,1984,-1.24816885983184
8,13,1882,-148.403979331525
6,8,1984,36.1078461237235
4,2,2012,9.33050262009653
2,8,1940,-56.3627375971831
12,1,2013,52.302524535246
11,2,1921,-25.6922881405014
1,17,1869,-41.3307206252213
6,14,2013,266.178822010575
12,7,1988,-21.5541513919882
5,9,1899,89.8875288230155
5,19,1808,15.9036179826963
7,27,1860,30.8842433245774
11,7,1953,12.788047508958
12,27,1875,-3.01989408100499
8,16,1946,-23.3810877861393
9,24,1855,79.679604020029
3,18,1883,173.040121204544
11,17,1886,157.154737461321
9,23,1819,-56.1260971154722
3,14,1942,15.07788959127
9,7,1882,-35.8141341754696
5,21,1879,41.0561455441807
2,14,1841,163.996765765656
1,3,2013,-72.8648000419245
8,20,1927,-46.6671822993325
1,27,1907,-142.662034190564
7,14,1862,14.2517366472852
11,7,1947,147.095767709332
2,27,1856,93.8612155758554
2,20,2003,235.277574844206
1,15,1823,-42.8600913152696
10,6,1825,-132.830228441373
6,25,1939,-19.2587888683168
5,28,1941,-5.92637981990392
11,8,1977,-62.2205535805888
6,25,1978,-34.05312998595
12,11,2005,-70.0851187790565
3,15,1926,48.6694515626795
8,19,1927,-136.112029646127
5,9,1899,-48.5389208632099
4,23,2002,29.2657026687021
11,7,1861,-2.44532041476119
8,2,2018,-185.213881298381
2,14,1827,119.08268589766
6,25,1894,159.943065912871
7,15,1852,-38.8196417195089
8,11,1915,-71.7541238267451
6,17,1857,-68.1050478581662
7,23,1873,68.7920441236051
8,12,1910,-163.735082981628
11,21,1846,-7.20292167086426
12,23,1924,101.210164534475
4,10,1972,165.159561073177
2,26,1914,1.8158877591878
11,19,1980,4.90209036989521
4,7,1834,115.044691306055
11,24,2012,-61.7737334302702
11,8,1925,140.458979956656
6,14,1851,-5.94249331573181
2,8,1916,-54.4371359487481
9,10,1814,18.7417060205773
12,13,1820,-7.70852022459481
3,7,1917,26.8125547490972
4,6,1907,138.893154315035
10,25,1994,52.7166303791823
6,23,1893,31.0996130148387
9,8,1939,-28.277191682216
5,4,1826,47.8406067980674
2,22,1914,79.235851598038
10,11,1888,134.249354186612
1,4,1805,119.093589655252
2,20,2004,-147.762100322149
3,16,1918,128.455316077798
3,13,1840,-137.465881783806
2,10,1821,-67.2696760073599
4,9,1910,48.0846320643027
1,4,1844,-115.520243424614
7,20,1916,-31.0104689472044
2,21,2020,-9.02046565341437
7,17,1893,8.07922901299619
10,2,1908,-54.917476714732
1,13,1971,23.5066463596596
3,23,1924,-98.7986351913383
5,25,1815,150.06238580229
10,25,2013,-100.404477310575
11,20,1904,26.2048981122855
10,5,1956,275.054569461721
10,25,1932,-23.6374010778985
3,24,1829,-99.3289469141903
7,20,2013,52.6777990758098
6,3,1963,-13.5067678891181
1,13,1882,-60.368903443092
12,11,1811,-20.5976008740133
4,9,1814,14.6667325033731
9,20,1976,198.323362153487
2,18,1814,51.4804788599575
10,12,1822,-71.6633731065065
4,1,1850,-67.8370021962387
12,19,1941,93.1921908750481
11,26,1903,-9.02788328355405
8,4,1921,-101.361905749723
6,2,1926,47.5862487487106
10,9,1921,35.3671019320149
9,5,1957,-56.3749844018713
3,8,1895,-25.9288672648679
9,19,1988,-96.5115608144679
2,17,1840,-157.68849852677
8,9,2014,101.729162474565
5,11,2018,-3.92534940417658
11,24,1837,239.566371147326
3,7,1884,-28.9859863950246
4,16,1951,-101.974530108381
7,16,1929,-18.0094809497033
11,12,1955,40.3226450106002
7,10,1999,41.9172817481952
9,20,1809,131.377486308207
9,3,1841,-26.6382404449028
1,9,1925,-114.951545331136
9,28,1854,72.4034009567061
11,26,1969,-67.2432621455341
2,17,1846,61.7352002882966
3,5,1984,-42.2612779751708
11,2,1953,-32.6158347426774
4,21,1970,27.5317112731505
9,3,1991,-86.7373787044768
6,26,1898,-61.2235308823134
12,24,1874,-177.061243137207
4,28,2013,126.433512525044
3,14,1829,22.3640251839808
4,19,1818,-38.1741799430386
6,4,1848,129.034114399923
4,2,1802,-86.2899019004182
12,13,1834,-130.380043373277
10,4,1869,-55.8934514371054
2,6,2010,-95.4437191541921
1,10,1883,42.2894159697836
6,15,1978,68.5641772089189
1,26,1800,307.414956270483
2,15,2017,-63.8692395027218
11,23,1818,36.8258055120263
9,1,1993,152.814527914769
12,21,1831,-45.5267005131932
3,18,2012,-11.1523852797786
8,21,1836,-61.8265591068983
4,11,2016,-143.470127837479
8,16,1843,-44.8236126093486
3,13,1818,-200.085113459267
8,26,1812,34.5922291231272
10,10,1938,-25.0570191127222
3,4,1829,-35.5844712383481
1,12,1851,-30.1347551927652
7,7,1892,197.370876206807
2,24,1884,48.6917545222616
8,22,1948,48.978052404775
3,14,1883,69.6139649210914
12,7,1877,-105.75587984888
10,26,1804,137.294156002155
8,3,1882,-64.0501315332984
1,27,1965,113.349091968807
5,19,1835,128.994461482933
3,21,1926,103.45673836785
11,6,1828,-34.539371884111
11,9,1841,-175.039128869636
10,27,1964,-29.6139749301283
10,28,1902,-14.9260258809719
4,7,1876,85.1523582042184
5,18,1856,73.3024433099399
5,14,1922,31.648986992827
4,22,1872,-50.1391727196786
12,1,1992,61.8013294244722
1,3,1863,-144.910156154307
1,19,1881,5.23543260291567
9,10,1966,9.60350602200828
9,9,1920,-132.483855800339
4,8,1925,34.6539173684847
9,7,1955,-25.3502875835386
8,22,1872,-45.026852972295
3,27,1923,-88.4112239844826
9,18,1928,48.4533831403256
6,6,1841,119.008395195708
12,13,1894,-113.83540200984
11,2,1947,59.4388040225593
4,28,1809,-63.0028110699868
5,27,1962,-109.987322486888
4,6,1968,-153.378656690198
1,20,1807,102.249545269458
8,12,1981,44.436005417837
4,6,1935,-134.476610372448
1,25,1950,-18.7748967108141
10,25,1836,143.995055754852
6,22,1810,89.6970519715211
7,2,1965,54.8572075695178
9,11,1957,3.60241650626487
5,18,1880,196.399803612139
12,20,1919,10.9285280068495
3,3,1826,162.839828152092
7,7,1872,-81.0150583979344
4,16,1980,-99.5903929404047
9,4,1906,-167.13521559839
5,28,1834,74.6310165963725
9,26,1939,18.4471871655685
4,25,1996,-122.669755186664
8,2,1933,107.299511081459
12,21,1955,-85.0729034606275
5,7,1983,17.2210743178352
11,15,1937,-35.5879086975467
12,14,1889,30.8105273995866
10,4,1932,-58.0863726966787
9,22,1846,9.89498759359039
3,12,1835,-86.2632690964215
9,16,1944,-165.737188551923
8,17,1829,23.2671497196899
10,16,1860,-133.728482497945
4,11,1989,-175.374850792674
9,3,1842,-188.676975839452
9,19,2009,97.2235834063272
7,15,1925,-122.602427785982
9,10,1828,20.8837738229565
5,26,1962,136.237399521957
10,7,1992,35.5821301254853
1,12,1886,69.0771867776779
6,3,1930,-52.4354599115988
8,21,1988,159.818147057436
5,19,1934,-123.587179816612
8,7,1974,-66.9685882271768
11,26,2007,61.6537843117089
11,18,1996,102.000180697183
4,18,1976,-22.9719932412828
9,21,1935,-92.8914198468439
7,27,1918,-10.7125953425206
3,27,1809,-6.51670634271934
8,24,1906,78.5699451781091
1,1,1889,98.1826538894728
9,12,1939,-85.2975799449063
11,2,1832,-250.956273151395
6,21,1925,-4.86932921260747
6,17,1994,-89.3549849201226
5,20,2019,-18.2265294308075
3,10,1987,39.8286880715086
9,1,1997,-21.4336809818958
4,23,1825,-21.5840393706571
7,23,1964,-20.8256081177009
3,2,1970,-34.6120606132913
5,1,1883,-38.6822886122992
6,24,1806,172.509007364655
5,12,1806,85.5511426628363
3,18,1915,81.3528503945026
9,24,2013,-59.6375535800971
10,22,2006,-39.2714253054349
9,11,1988,-31.8514260882099
6,20,1947,-109.862889949693
3,17,1928,1.66008173846368
5,26,1830,-8.16703509473813
1,17,1984,41.6120971955878
10,17,2010,-74.271842353392
1,13,1831,-168.373772000028
8,2,1937,-27.9108437212329
12,11,1817,-110.192475587128
4,18,1856,58.7766095121798
11,8,1982,-31.963790547034
5,1,1944,-147.444281237795
2,11,1808,148.479913874344
6,27,1876,96.4138222551341
5,28,1931,-70.7436648953395
10,22,1958,-80.7288694150318
9,7,1840,-88.4620293257616
